zone_name,lng,lat,region1,region2,region3
소촌스위트밸리아파트 옆,126.790327,35.158055,광주광역시,광산구,소촌동
검단4동 주민센터 옆,126.675011,37.592117,인천광역시,서구,당하동
석남1동 주민센터 앞,126.674072,37.510841,인천광역시,서구,석남동
인천서구청 옆,126.675797,37.545918,인천광역시,서구,심곡동
인천논현역 1번출구,126.723442,37.399914,인천광역시,남동구,논현동
운서역 1번출구,126.493996,37.49469,인천광역시,중구,운서동
구포역 주차장,128.997878,35.206046,부산광역시,북구,구포동
단대오거리역 4번출구,127.153948,37.444315,경기도,성남시　수정구,신흥동
건대입구역(스타시티몰),127.073354,37.538368,서울특별시,광진구,자양동
동대구역(KTX) 부띠크시티 옆,128.627706,35.87441,대구광역시,동구,신천동
미남역 8번출구,129.069901,35.20636,부산광역시,동래구,온천동
서동역 3번출구,129.105865,35.214352,부산광역시,금정구,서동
화명역 3번출구,129.009369,35.236149,부산광역시,북구,화명동
광명한진상가,126.853383,37.477802,경기도,광명시,광명동
롯데마트 신갈점,127.107847,37.272431,경기도,용인시　기흥구,신갈동
이마트 분당점,127.119772,37.357533,경기도,성남시　분당구,정자동
선릉역 3번출구,127.049163,37.503138,서울특별시,강남구,역삼동
불암중학교 뒤,127.07212,37.647165,서울특별시,노원구,중계동
제물포중학교 옆,126.686205,37.490481,인천광역시,서구,가좌동
운양초등학교 옆,126.685626,37.645857,경기도,김포시,운양동
냉천초등학교 옆,126.785315,37.664784,경기도,고양시　일산동구,마두동
맥도날드 시흥DT점 옆,126.902598,37.450633,서울특별시,금천구,시흥동
제기주차장,127.034931,37.586334,서울특별시,동대문구,제기동
우리은행 메트로시티점,129.110553,35.125499,부산광역시,남구,용호동
강릉 유천지구,128.871142,37.757102,강원도,강릉시,홍제동
쏘카 비즈니스 경기도일자리재단 ,127.040667,37.736144,경기도,의정부시,의정부동
목포역 앞(KTX),126.386195,34.793113,전라남도,목포시,명륜동
목포 연동파출소 옆,126.393737,34.803568,전라남도,목포시,용당동
신당역 2번출구,127.021297,37.566249,서울특별시,중구,황학동
첨단라인1차아파트 옆,126.842732,35.216107,광주광역시,광산구,월계동
CU 군산월명센터점(테디베어박물관 옆),126.708868,35.98603,전라북도,군산시,월명동
이마트 익산점 앞(현대오일뱅크),126.957235,35.93152,전라북도,익산시,인화동2가
군산시청 옆(다이도스시),126.733731,35.967834,전라북도,군산시,경장동
구리역 공유주차장,127.142768,37.60264,경기도,구리시,인창동
오송두산위브센티움(101동),127.328618,36.63492,충청북도,청주시　흥덕구,오송읍
마천현대그린빌,127.150841,37.495343,서울특별시,송파구,마천동
능골공원 앞,127.114996,37.370635,경기도,성남시　분당구,정자동
롯데시네마 독산점,126.897141,37.469318,서울특별시,금천구,독산동
전포역 1번출구,129.064117,35.151157,부산광역시,부산진구,전포동
남춘천역(역사주차장),127.722236,37.864716,강원도,춘천시,퇴계동
고양터미널,126.790661,37.643157,경기도,고양시　일산동구,백석동
광명역(KTX) 1번출구,126.883198,37.421893,경기도,광명시,일직동
한화 유로메트로 2단지,126.726845,37.602009,경기도,김포시,풍무동
한화 유로메트로 1단지,126.725739,37.602238,경기도,김포시,풍무동
중랑구청 옆,127.097612,37.607972,서울특별시,중랑구,신내동
원흥역 6번출구,126.87318,37.650865,경기도,고양시　덕양구,원흥동
광주송정역시장 앞(KTX),126.793486,35.137075,광주광역시,광산구,송정동
아현동주민센터 옆,126.951544,37.547285,서울특별시,마포구,공덕동
정릉동,127.010278,37.607132,서울특별시,성북구,정릉동
김해공항(픽업),128.951907,35.179012,부산광역시,강서구,대저2동
SK주유소 신길동점,126.917221,37.515381,서울특별시,영등포구,신길동
농협 신여수지점 뒤,127.66217,34.76516,전라남도,여수시,학동
가양역 9번출구,126.85336,37.561717,서울특별시,강서구,등촌동
머큐어앰배서더 울산,129.44168,35.626115,울산광역시,북구,산하동
정릉우체국 앞,127.009888,37.606781,서울특별시,성북구,정릉동
상도2동주민센터 뒤,126.943136,37.506587,서울특별시,동작구,노량진동
구산초등학교 옆,126.907576,37.612727,서울특별시,은평구,구산동
해운대 마리안느 호텔,129.164623,35.161495,부산광역시,해운대구,중동
새샘마을6단지,127.305294,36.483501,세종특별자치시,세종시,소담동
유성푸르지오시티,127.342948,36.355696,대전광역시,유성구,봉명동
능곡역,126.820358,37.619852,경기도,고양시　덕양구,토당동
풍산역,126.786878,37.672292,경기도,고양시　일산동구,풍동
창원상남어린이집 옆,128.682279,35.218921,경상남도,창원시　성산구,상남동
교대역(동해선),129.078689,35.193366,부산광역시,연제구,거제동
탑마트 신다대점,128.982506,35.063121,부산광역시,사하구,다대동
탑마트 양산북정점,129.041591,35.357065,경상남도,양산시,북정동
탑마트 통영점,128.414039,34.832609,경상남도,통영시,봉평동
스타우드프라자 뒤편,127.161904,37.432648,경기도,성남시　중원구,상대원동
신월성 미소지움,128.526365,35.825306,대구광역시,달서구,월성동
파주운정 명품프라자,126.763672,37.728742,경기도,파주시,와동동
계양역 1번출구,126.737915,37.570877,인천광역시,계양구,귤현동
시화병원 뒤,126.722588,37.353497,경기도,시흥시,정왕동
노브랜드 영주가흥점 앞,128.605433,36.81771,경상북도,영주시,가흥동
삼부스포렉스,127.393803,36.324217,대전광역시,중구,태평동
NC백화점 서면점,129.063134,35.157046,부산광역시,부산진구,전포동
배명고교 앞,127.09594,37.500214,서울특별시,송파구,삼전동
인하대후문 앞,126.65696,37.452675,인천광역시,미추홀구,용현동
세종고속시외버스터미널 옆,127.275179,36.471102,세종특별자치시,세종시,대평동
부산은행 명지국제신도시점,128.920502,35.098427,부산광역시,강서구,명지동
맥도날드 부산시청점 옆,129.078761,35.182835,부산광역시,연제구,연산동
사러가쇼핑센터 연희점 옆,126.930829,37.567387,서울특별시,서대문구,연희동
시흥사거리,126.903343,37.453209,서울특별시,금천구,시흥동
가람도서관 앞,126.763769,37.729215,경기도,파주시,와동동
고양동산고등학교 앞,126.886652,37.644163,경기도,고양시　덕양구,동산동
해운대백병원 뒤편,129.181781,35.174327,부산광역시,해운대구,좌동
천호초교입구교차로 (1),127.134837,37.547164,서울특별시,강동구,천호동
천호초교입구교차로 (2),127.135049,37.547055,서울특별시,강동구,천호동
천호초교입구교차로 (3),127.135244,37.546983,서울특별시,강동구,천호동
내발산동 공공기숙사,126.825134,37.554075,서울특별시,강서구,내발산동
중곡역,127.08075,37.564457,서울특별시,광진구,중곡동
구의역,127.082512,37.536182,서울특별시,광진구,자양동
작전역 5번출구,126.721222,37.526974,인천광역시,계양구,작전동
신일유토빌아파트 옆,127.030553,37.239575,경기도,수원시　권선구,곡반정동
당고개역 1번출구,127.081703,37.670643,서울특별시,노원구,상계동
롯데슈퍼 다대점 뒤편,128.969696,35.05489,부산광역시,사하구,다대동
퇴계원역(퇴계원 제3공영),127.14201,37.647933,경기도,남양주시,퇴계원면
도심역 2번출구,127.22509,37.578609,경기도,남양주시,와부읍
개금역 2번출구,129.021591,35.153664,부산광역시,부산진구,개금동
제천버스터미널 옆,128.210693,37.140945,충청북도,제천시,중앙로2가
대구 수성못,128.625728,35.823556,대구광역시,수성구,지산동
강남N타워,127.03227,37.500085,서울특별시,강남구,역삼동
서울시립북서울미술관 옆,127.067449,37.640796,서울특별시,노원구,중계동
오룡역 1번출구,127.405876,36.32748,대전광역시,중구,오류동
석우동 동탄풍경채아파트,127.078583,37.211407,경기도,화성시,석우동
청원오송휴먼시아,127.330536,36.628319,충청북도,청주시　흥덕구,오송읍
신안동역(KTX) 주차장,128.67498,36.573791,경상북도,안동시,송현동
신매네거리 앞,128.708892,35.840461,대구광역시,수성구,신매동
안지랑역 1번출구,128.572917,35.839741,대구광역시,남구,대명동
홈플러스 파주운정점 앞,126.734148,37.728096,경기도,파주시,목동동
남산공원휴먼빌아파트,126.634645,36.891347,충청남도,당진시,읍내동
권선1동 주민센터 옆,127.027199,37.25766,경기도,수원시　권선구,권선동
안동시외버스터미널,128.676056,36.573856,경상북도,안동시,송현동
팽성농협,127.062457,36.96426,경기도,평택시,팽성읍
가수원네거리 옆,127.351898,36.305805,대전광역시,서구,가수원동
온천장역 4번출구,129.089101,35.220864,부산광역시,금정구,부곡동
만리동 예술인협동조합,126.962088,37.554197,서울특별시,중구,만리동2가
SD타워,126.883554,37.483793,서울특별시,금천구,가산동
판교제2테크노밸리 경기기업성장센터,127.094342,37.412329,경기도,성남시　수정구,시흥동
미사 에코브릿지2,127.189902,37.563268,경기도,하남시,망월동
죽전역 1번출구,127.108756,37.326827,경기도,용인시　수지구,죽전동
논현역 8번출구(포레힐호텔),127.023532,37.512066,서울특별시,강남구,논현동
주례역 7번출구,129.000946,35.149555,부산광역시,사상구,주례동
한국산업단지공단,126.796208,37.314015,경기도,안산시　단원구,원시동
신사역 5번출구(CNH홈),127.017021,37.516502,서울특별시,서초구,잠원동
용문역(경의중앙선),127.59562,37.483162,경기도,양평군,용문면
NC백화점 야탑점,127.127691,37.410977,경기도,성남시　분당구,야탑동
못골역 1번출구,129.084585,35.134481,부산광역시,남구,대연동
처인 남사도서관 앞,127.171182,37.152895,경기도,용인시　처인구,남사면
기장병원,129.216917,35.236114,부산광역시,기장군,기장읍
CGV 양산삼호점 옆,129.168644,35.414358,경상남도,양산시,삼호동
스카이시티 오피스텔,126.883303,37.522824,서울특별시,영등포구,양평동2가
안산대학교입구사거리,126.867905,37.309879,경기도,안산시　상록구,일동
광주송정역 옆(KTX),126.790724,35.135092,광주광역시,광산구,송정동
울산역(KTX) 앞,129.141693,35.549024,울산광역시,울주군,삼남면
답십리사거리,127.055601,37.572397,서울특별시,동대문구,답십리동
호서대학교 천안캠퍼스 후문,127.183798,36.829541,충청남도,천안시　동남구,안서동
맹그로브 신설점,127.026073,37.576183,서울특별시,동대문구,신설동
삼성역 3번출구,127.063717,37.50619,서울특별시,강남구,대치동
서울당곡초등학교 옆,126.927939,37.491652,서울특별시,관악구,봉천동
티맵 삼성동 나대지주차장,127.056465,37.5103,서울특별시,강남구,삼성동
판교 아이스퀘어,127.098248,37.413712,경기도,성남시　수정구,시흥동
대전도안초등학교 앞,127.343671,36.322552,대전광역시,서구,도안동
죽동푸르지오아파트 앞,127.339069,36.372564,대전광역시,유성구,죽동
여천시외버스터미널 옆(여수선사유적공원),127.647516,34.778328,전라남도,여수시,화장동
제주산학융합원,126.56678,33.447608,제주특별자치도,제주시,아라일동
하이웨이마트 평택점,127.114488,36.998098,경기도,평택시,비전동
주공그린빌18단지아파트,126.811007,37.305741,경기도,안산시　단원구,초지동
서울숲대림아파트,127.045374,37.542022,서울특별시,성동구,성수동1가
서산 중앙호수공원 옆,126.448322,36.77413,충청남도,서산시,예천동
해운대역 5번출구,129.158661,35.163231,부산광역시,해운대구,우동
묵정공원,127.000122,37.563816,서울특별시,중구,충무로5가
강원대학교 60주년기념관,127.740592,37.869062,강원도,춘천시,효자동
강원대학교 백령스포츠센터,127.750603,37.866802,강원도,춘천시,효자동
녹번역 4번출구,126.931244,37.601414,서울특별시,은평구,녹번동
워커힐 호텔,127.109413,37.555412,서울특별시,광진구,광장동
SK주유소 파워디젤(시화병원),126.722481,37.350758,경기도,시흥시,정왕동
여수 종합버스터미널 옆,127.713983,34.758189,전라남도,여수시,오림동
연동 삼무공원입구사거리 부근,126.488601,33.49184,제주특별자치도,제주시,연동
서서울호수공원,126.832359,37.528103,서울특별시,양천구,신월동
시립동대문도서관 옆,127.023895,37.57304,서울특별시,동대문구,신설동
정자역 대림아크로텔,127.107338,37.36269,경기도,성남시　분당구,정자동
구미역 옆,128.32959,36.129375,경상북도,구미시,원평동
